491	10	"don't let every little thing make your life or destroy it."
497	12	"any path that doesn't have any obstacles never led anywhere to begin with."
495	8	"beauty's in the eye of the beholder, so it doesn't exist if you don't take the time to behold it."
499	12	"taking pictures of yourself with your parents' alcohol is a good indication that you need a life."
502	22	"the more often people talk behind your back, the more often you're on their mind. be proud."
501	16	"never forget who you are."
507	29	"liking your own facebook status is redundant. of course you like it. you wrote it."
509	2	"being in a frat doesn't automatically make you a bro. it just means you got hazed to join a boys' club."
505	17	"chin up, bro. nothing is ever as bad as it could be."
504	43	"how many pictures do you honestly need of you standing in your mirror, holding your phone?"
510	11	"if someone keeps showing you who they really are, you eventually have to believe it."
503	14	"people who say the most usually know the least."
511	10	"nothing's worse than sending a text at night that you'll regret in the morning. rethink it."
512	113	"naps are fucking legit."
508	28	"when your girlfriend fails to tell you the gender of the &quot;friend&quot; she's with, it's probably a guy.* "
506	21	"no matter how far you go in life, never forget where you came from."
516	17	"the internet is not the place to have your argument.* "
519	13	"these days, the meanest thing you can do to someone is delete them off of your friend list. welcome to the future."
514	12	"you shouldn't have to turn your swagg on, because that implies that it was ever off to begin with."
513	29	"you've got a much better shot with someone if you can keep them laughing."
515	31	"if the worst that can happen is someone saying, &quot;no,&quot; it's worth a try."
517	12	"listen to your close bros. sometimes, they know you better than you know yourself."
520	27	"your mistakes should be your motivation, not your excuses."
518	9	"if you believe in yourself, the world is yours. if not, you have no one else to blame."
523	18	"be able to take a joke, bro."
522	26	"no one will wait for you forever."
521	8	"it takes more to be a fan of a band than just wearing their shirt to school."
524	21	"a real bro will walk in when the rest of the world walks out."
525	46	"success is the best revenge."
526	29	"the problem is that you're trying to fit in when you're born to stand out."
527	10	"if there's anything more lame than bragging about hook-ups, it's lying about hook-ups."
533	42	"chill. It doesn't matter if you're someone's first love, as long as you're their last."
531	15	"having a rough childhood is not an excuse to lash out at everyone all the time."
536	11	"not being able to do it now doesn't mean it's impossible."
535	42	"one day, your life is going to flash before your eyes, bro. make sure it's worth watching."
500	41	"&quot;be the bro you wish to see in the world&quot; -brohandas gandhi"
530	52	"when doing math, remember P.E.M.D.A.S.; please excuse my dope ass swagg."
528	43	"it's good that life can be a bitch. if it were a slut, it'd be too easy."
529	8	"t-shirts about drinking stop being funny at 18, and start being sad at around 30."
532	11	"sometimes, what you want isn't what you need, and vice versa."
538	15	"if you have to explain a joke, it's probably not funny."
540	20	"you can walk around being sad about them, or you can swagg up and show them what they're missing."
546	11	"if the world ends and you haven't done what you wanted to do, you're gonna be pissed that you waited this long."
543	6	"live in the now. the younger you are, the older you want to be, but when you're older you'll want to be young again."
547	19	"your family is the only thing closer than your bros, and they won't be around forever. show some love, dude."
534	6	"when someone goes, &quot;i'm in such a bad mood!&quot; they usually mean, &quot;please ask me why I'm in a bad mood.&quot;"
548	9	"if you're worried about love and your SAT at the same time, you might be a bit young to be worried about love."
541	15	"if you weren't you, would you want to be your bro? think about it."
545	17	"do you remember asking for others' opinions? if not, you shouldn't remember caring either."
544	15	"take everything with a pinch of salt.* "
537	19	"it's not about the mistake you made, bro. it's how you bounce back from it."
539	4	"there's nothing wrong with asking, but bros don't mooch off of other bros."
542	17	"it's probably not nearly as big of a deal as you're making it out to be."
549	10	"sleeping with your roomate makes for awesome nights and awkward breakfasts."
550	36	"if it's something they can't change, it's kinda fucked up to judge them on it."
555	21	"when in doubt, go without.* "
557	11	"holding a grudge after you accept the apology isn't really accepting the apology. "
553	10	"trying to pressure someone to do something usually doesn't end up the way you want it to."
551	11	"know what you want in life. don't let your plan b distract you from plan a."
552	16	"your bros don't need to know why you broke up, because it's understood that it's the other person's fault."
554	33	"learn, remember, and utilize the pre-date ritual: shit, shower, and shave."
558	18	"you can wipe off make-up. you can't wipe off confidence."
561	8	"it's up to you to be happy for your bros, even when you really couldn't give less of a fuck. "
556	11	"if you're not buff, wearing a shirt that's two sizes too small doesn't make you look like you are."
559	14	"someone has to eat the last slize of pizza. be rad enough to deserve it, but bro enough to turn it down."
563	7	"&quot;dude, I had the weirdest dream last night!&quot; never goes anywhere good."
564	26	"stop giving a fuck if your parents don't like who you're dating. your parents aren't dating them."
560	11	"if you've gotta go out, go out with a bang."
562	25	"a secret between bros is like making fun of amish people on the internet. no one involved will know."
565	25	"live like you're dying, dude. if you think about it, you kinda are."
566	38	"it's not the size of the bro in the fight; it's the size of the fight in the bro. "
567	6	"intentionally spelling words wrong to appear drunk doesn't work when everyone knows you have auto-correct."
569	21	"prevent awkward moments with your gf, roommate, mom, or geek squad guy: clear your internet history."
568	9	"&quot;you look tired&quot; is just a polite way for someone to tell you that you look like shit."
571	28	"even if you're thinking, &quot;I love your tits,&quot; &quot;you have pretty eyes&quot; will probably be better received."
575	18	"never go to sleep mad."
577	4	"don't let the internet ruin your ability to interact. ex. saying &quot;lol&quot; on the phone or trying to &quot;like&quot; your friends' clothes."
580	13	"someone has to ruin it for everyone. ex. don't be the guy that reminds the teacher to collect the homework."
578	17	"&quot;if you're a bro, I'll always be in your heart. If you're a hater, my swagg will always be in your mind.&quot; -william brospeare"
581	6	"for some reason, when you're &quot;talking&quot; to two people at once, they almost always find out."
583	11	"a bro shall not put bands on his ipod just to make girls think he listens to them.* "
572	9	"hating is hereditary, so they'll always be around. hater dudes marry hater chicks and have hater kids."
574	18	"&quot;anyone who has never fucked up never tried to do something rad.&quot; -albert brostein"
576	10	"on a second thought, asking a stupid question is much better than making a stupid mistake."
570	12	"make sure the party is worth the hangover. "
573	17	"don't use &quot;fate&quot; as an excuse to wait for things to happen instead of making them happen."
586	13	"let your bro know when their idea is bad. the truth hurts, but concussions hurt worse."
587	14	"you may only live once, but that's not a problem if you do it big the first time."
590	18	"if you can't aim your piss in the toilet like an adult, sit down and piss like a child."
591	24	"stabbing someone in the back is cowardly. stabbing someone in the front is still like, not a nice thing to do."
592	8	"as you watch your feet while you walk, think to yourself, &quot;i look like i have zero self-esteem right now.&quot;"
579	15	"adding question marks to non-questions usually just makes them sound bitchy.* "
582	13	"only dead fish go with the stream, while alpha fish swim against it."
584	29	"don't be afraid to let something or someone change your life."
594	16	"never let a bro humiliate himself (alone)."
596	91	"respect bros that would lay their life down for you, whether it's in a bar fight or overseas."
597	14	"always keep three things on you: a camera, a bottle opener, and glow sticks. you never know what the night will bring."
598	13	"chewing gum isn't an excuse for not brushing your teeth."
602	29	"don't do something permanently stupid just because you're temporarily upset."
601	27	"if you're commenting on a youtube video to say a band sucks, why were you watching it in the first place."
603	32	"leaving a bro hanging when he goes in for the brofist is practically treason."
588	28	"dear aspiring rappers: actual drug dealers and murderers don't brag about being drug dealers and murderers."
589	30	"sometimes it isn't about which bro has been around the longest, but about which has never let you down."
585	13	"your swagg is way more important than your rep. your swagg is who you are. your rep is just who people think you are. "
604	22	"if you can't handle the answer, don't ask the question."
605	11	"when things don't go as expected, it makes for a pretty rad story."
606	13	"if she has to sneak into an r-rated movie, she's too young for you, bro."
593	14	"telling someone you love them just to fuck them is hooking up on easy mode. you can do better than that."
599	21	"it's true that if you point a finger at someone, there are literally three pointing back at you. try it. that shit is trippy."
608	10	"yeah, in fact, posting your own quote in the &quot;favorite quotations&quot; box on facebook does make you a douchebag. "
600	11	"don't get your hopes up, bro. push-up bras do wonders."
595	16	"technically, the longer you wait for your future, the shorter it is."
607	8	"bros say &quot;bro&quot; a lot, but not everyone that says &quot;bro&quot; a lot is a bro, bro."
610	6	"contrary to popular belief, walking around with a hot girl doesn't make every other girl want you as well."
611	7	"you not doing so hot tonight is not an excuse to cock block everyone else."
609	8	"you can't be with someone you have a grudge against. let it go or let them go."
616	15	"whether you're playing a game or typing an essay, save every five minutes."
619	17	"there's a line between being blunt and just being an asshole."
613	17	"don't let bros take shots alone."
621	19	"contrary to popular belief, medicine is the best medicine."
612	11	"just to clarify, spreading lies makes you a liar, whether or not you originated them."
618	37	"naked pictures of your girlfriend are signs of trust. naked pictures of your ex are like trading cards."
617	19	"life is not a competition. you don't have to be more rad than everyone around you.* "
614	37	"you can love your way to sex, but it's a lot harder to fuck your way to love."
615	4	"you gotta learn how to get back up yourself. the one you want to help could be the one pushing you down."
620	50	"hating is a waste of time, because it requires you to give a fuck about things that aren't worth the fucks you're giving. "
623	13	"if you wait four days to text someone after a date, you've been reading too many pick-up advice books."
624	24	"the most attractive person you know might be the loneliest."
622	89	"have you ever tried removing all the vowels from &quot;female&quot; and seeing what you got?"
627	11	"being drunk doesn't make you funny. it makes you drunk."
625	17	"just because your life sucks doesn't mean you have to make other people's life suck."
626	53	"accept what's unchangeable. change what's unacceptable."
631	26	"don't fuck around with people's feelings."
629	21	"&quot;he's just a friend&quot; could still mean that he's a friend she's* cheating on you with. "
630	2	"be your own person. but be cautious about doing anything another bro wouldn't do (twice, that is)."
628	63	"talkin liek dis will mak3 ppl h8 u."
636	34	"the difference between a man and a boy has nothing to do with age."
634	14	"the two things to always take from a bro when he's wasted: his keys and his cell phone."
637	14	"the moment you stop needing a chaser is the moment you're too drunk to take any more shots."
640	13	"hope for the best; prepare for the worst."
632	10	"be as sweet as you are, bro. ever heard phrase &quot;you catch more flies with honey than vinegar&quot;?"
638	18	"you usually find what you're looking for the moment you stop looking for it."
639	6	"it's better to live one day as a bro than a thousand years as a douchebag."
642	10	"if you don't think she's old enough, you reserve the right to card for ID."
641	23	"there's a difference between giving up and moving on."
644	19	"don't lose heart."
645	22	"no matter what you do, make sure you do it for you."
635	21	"there is such thing as shedding manly tears."
643	12	"in all seriousness, just because you can say anything doesn't mean you always should."
633	12	"don't take it so hard, bro. if they don't like you now, do you really want them to like you later?"
648	25	"when someone fucks up, let it go. if they keep fucking up, let them go."
650	39	"if you had the energy to bring it up, you have to have the energy to explain it. none of that &quot;oh nvm&quot; shit."
646	13	"chicks and fat jokes don't go together."
652	15	"jokes about your bro's girl become off limits if said bro falls in love with her."
651	14	"your first instinct is usually right."
649	6	"practice what you preach, bro."
647	8	"you never know what another bro's going through."
654	23	"do shit your way."
655	28	"not everyone that changes loses themselves in the process. some of them find themselves."
653	18	"&quot;i'm not ready for a commitment&quot; can be loosely translated to &quot;i'm not done hooking up with people.&quot;"
660	12	"always play nice with chicks' brothers."
661	4	"almost anything is easier to get into than get out of. key word being &quot;almost&quot;."
663	21	"you can be anyone you want over texts, but can you be that dude in person?"
656	4	"refusing help from someone isn't &quot;manly&quot;; it just makes you even more out of luck."
657	11	"your talks talk and your walks walk, but your walks talk louder than your talks walk."
658	22	"the problem with &quot;i'm sorry&quot; is that people forgot that is means, &quot;…and I'll never do it again.&quot;"
662	13	"the internet won't lend you money when you're short or give you a ride when you need one. stay in touch with your bros."
664	46	"those who say &quot;fuck bitches, get money&quot; usually don't have either."
659	37	"check to see if there's toilet paper before it's too late*. "
667	11	"talking about being over someone all the time makes it clear that you aren't yet."
668	10	"showing off your cleavage, bro? rethink the deep v-neck."
666	30	"be so rad it's practically a sin."
671	41	"if at first you don't succeed, the clasp is in the front."
665	6	"count fortunes, not problems."
670	23	"helping someone through a tough time doesn't mean they're going to fall in love with you. this isn't a movie."
669	18	"sometimes, not saying anything says a lot."
672	15	"&quot;no one can make you feel inferior without your consent.&quot;  -eleanor broosevelt"
673	20	"act your age, not your dick length."
675	10	"&quot;wanting to be another dude is a waste of the person you are.&quot; -kurt brobain"
676	25	"buck up. you might not be able to see it through the clouds, but that doesn't mean the sun isn't shining."
680	6	"staring at the phone won't make them call any faster."
678	14	"a bro will always have enough courtesy to check himself before he wrecks himself."
681	5	"everyone loves a good joke, until it's about them."
682	29	"it's hard to sound clever trashing your ex when you're the one that dated them."
674	16	"you lose feelings for your ex so you can date other people, not the other way around."
686	7	"few lies are told more than, &quot;i didn't get your text.&quot;"
683	27	"if your waitress is being a bro, tip her like a boss and consider it a &quot;bro tip&quot;."
679	15	"go do something random."
690	37	"before pressing caps lock, you have to ask yourself: are you ready to unleash the fury?"
688	11	"drown out haters over the sound of you being better than them."
684	14	"high school bullshit ends when that cap and gown goes on. don't carry it to summer with you."
687	10	"sometimes, you just have to worry about accepting responsibility in the morning."
685	14	"sometimes you have to take charge. there's no &quot;i&quot; in team, but there is an &quot;i&quot; in &quot;i scored the winning goal.&quot;"
691	4	"&quot;bestfriend&quot; isn't one word."
689	8	"no one is always right."
692	14	"there's a reason you have two ears and one mouth."
693	10	"if you're a dude, put the toilet seat down when you're done. if you're a chick, look before you sit."
694	11	"if everyday bullshit is your hand sanitizer, your swagg should be that .01% of germs that it can't kill."
695	33	"put the team on your fucking back."
700	63	"everything's better when you don't give a fuck."
696	13	"don't be the first to fall asleep."
699	13	"do work, bro."
697	12	"you have a decision: you can run through life and see one view, or you can walk through and see them all."
703	9	"calling someone your &quot;favorite&quot; implies that there are others."
704	4	"no matter how long you took to get ready, when asked, it took &quot;like five minutes.&quot;"
705	35	"dude, you got this."
701	14	"beauty fades. stupidity is incurable."
702	21	"after a break-up, you're allowed two days of moping before you swagg up and get back out there."
707	13	"yes, someone double-dipped. get over it."
708	12	"you have to let people live their lives, even if you think they're doing it wrongly."
710	14	"when it comes to dating, &quot;leagues&quot; don't exist."
711	11	"you spend about two-thirds of your life sleeping or working. make that last third worth the other two."
709	35	"it's easy: do awesome shit, be an awesome person."
706	8	"doing something and telling everyone &lt; doing something that people can't help but talk about."
716	13	"don't spend all your time analyzing."
718	16	"be proud to be the source of protein in someone's haterade. you run them."
698	19	"staying with someone because you don't want to hurt their feeling will eventually hurt their feelings."
677	12	"depending on how close you are, sometimes the yellow light is a challenge to drive faster."
712	9	"don’t be the guy in the fight who yells for the other guy to swing. that guy usually loses."
713	11	"assume everything you do is going to be on video."
721	7	"cliches sound corny, but there's a reason people say them a lot."
722	10	"the phrase, &quot;i'm not like every other dude,&quot; makes you sound like every other dude."
724	14	"do your best to only talk when you know what you're talking about."
725	10	"don't be too busy with your life to live."
726	6	"you can't put personal shit as your status and expect no one to ask about it. &quot;this itch is driving me crazy.&quot;"
727	15	"get a job, dude."
728	3	"never be the most fucked up person at the party; especially your own party."
730	5	"good looks will only get you so far."
731	23	"if you can't spell it, google it."
733	20	"writing &quot;hacked&quot; is unnecessary. everyone knows your friend doesn't actually like humping goats."
734	21	"smooth seas don't make for awesome sailors."
715	15	"if you want to apologize for doing something wrong in the past, do something right in the future.* "
717	15	"you'd be amazed at how much faster texts seem to come when you're not always checking for them."
714	24	"being so ashamed of someone that you keep them a secret means there's more wrong with you than them."
719	16	"you're only young once."
735	8	"&quot;he who strikes the first blow admits he's lost the argument.&quot; -chinese broverb"
738	10	"never, ever accept a relative's friend request."
737	16	"a lot of people say, &quot;i'm fine&quot; when they're anything but."
741	12	"not even your college fund can buy you class."
739	8	"if you're worried about someone getting the wrong idea, don't use smiley faces."
736	18	"the time you waste counting the days could be spent making the days count."
742	4	"embrace creativity."
744	16	"always give away the bigger half."
745	13	"at the end of the day, the least you should be able to say is that you tried."
747	22	"&quot;the hardest thing to say is usually worth saying.&quot; -frank brocean"
749	10	"when they stop talking to you, they start talking about you."
750	15	"be honest when facebook reminds you of someone's birthday. &quot;happy birthday…apparently.&quot;"
751	12	"bros don't let bros fuck jailbait."
753	5	"three's a crowd, bro. unless it's a &quot;some&quot;."
754	7	"mentality is everything."
720	11	"if you're doing right, even your worst critic will respect you."
723	37	"no amount of stress can't be cured with a bit of zombie-killing."
757	15	"if she left you, get out and swagg it hard. if you left her, don't rub the next girl in her face."
756	29	"it's spelled  d-e-f-i-n-i-t-e-l-y."
759	122	"you're together. life's too short to not fuck the fuck out of eachother."
760	18	"never let your pride prevent you from asking for help."
761	20	"a friend will tell you what you want to hear. a bro will tell you what you need to hear."
729	109	"saying, &quot;no homo&quot; after giving props to your bro is like hugging your mom and going, &quot;no incest.&quot;"
732	45	"don't say it unless you mean it.* "
762	7	"surprisingly useful tactic for dealing with the police: &quot;i'm sorry…i didn't know i couldn't do that.&quot;"
752	11	"money isn't everything, until you don't have any."
746	25	"food makes you fat. alcohol makes you lean (against walls, floors, toilets, and ugly people)."
743	20	"who you were is not necessarily who you will be."
740	12	"it doesn't make sense to criticize someone for being unable to do something you're unable to do."
748	10	"voting and changing &gt; blogging and complaining."
770	40	"if someone goes for the brofist and you go for the high five, impromptu game of rock-paper-scissors."
768	26	"no one is as ugly as their driver's license picture. no one is as attractive as their profile picture."
769	7	"stop bragging that you &quot;do p90x&quot; just to make it seem like you work out."
755	20	"together, we can make the phrase &quot;epic fail&quot; go away."
758	13	"I'm pretty sure &quot;lol :)&quot; can wait until you aren't driving."
771	33	"fuck drama, lay back."
772	10	"writing a status about someone writing a status about you doesn't make you any better than them."
774	42	"you don't have to be a superhero to save someone's life. be a bro; take their keys."
773	15	"try not to use words you don't know the meaning of."
763	61	"don't be the reason she doesn't trust guys. be the exception."
766	12	"change is scary, but it's a good thing."
764	16	"&quot;suck my dick&quot; means something entirely different from a chick than to a chick."
765	4	"you can either chase after people or money, but be prepared to lose the other."
767	9	"if you have to consider whether or not you need to shower, chances are you do."
777	15	"luck is for losers."
776	7	"if it rings twice and goes to voicemail, they pressed &quot;ignore&quot;."
775	7	"sometimes you have to make a fist, not a plan."
780	7	"try to be well-rounded, bro. being beer pong champ is legit, but there's more to life."
779	8	"if someone only wants to hang out with you after midnight, there's a reason."
781	27	"study up. just think, the smarter you get, the more people there are who are dumber than you."
783	25	"when people hit on your girl, take it in stride that she's desirable. when she starts responding, be worried."
782	6	"no mankinis. ever."
778	9	"you know how if you give someone a key, you change the locks when you break up? do the same with passwords."
784	6	"you can't shake hands with your fists clenched."
786	7	"don't do bad things to people who have blogs."
789	11	"don't try to be original for the sake of being original."
790	15	"you can kill a man, but you can never kill his legacy."
785	11	"being a bro is a privilege, not a right. don't abuse it."
787	243	"be the kind of bro you'd want your own daughter* to be with. "
788	16	"no bro should ever spend more time doing his hair than his girlfriend."
792	13	"not everything is &quot;what she said&quot;."
791	14	"fake is the latest trend, and everyone's in style."
795	12	"don't let the make-believe person in your head keep you from appreciating the real person in front of you."
793	10	"what you think will solve your problems sometimes only creates more.* "
796	22	"just a heads up, comparing your girlfriend to your ex never ends well."
800	15	"once you start it, don't stop until you've finished it."
802	16	"sorry, bro, but constantly checking her facebook page won't bring her back."
798	15	"&quot;what kind of person are you interested in?&quot; = &quot;i want you to describe me.&quot;"
801	13	"try to be less jealous of your bro's achievements, and more proud of them."
805	14	"&quot;scar tissue is stronger than regular tissue.&quot; -henry brollins"
794	24	"stop trying to be someone else's perfect."
797	23	"whatever you ride, ride it well. whether it's a mustang, a minivan, or a level 60 mount on warcraft."
799	9	"quality is usually better than quantity."
804	25	"don't expect sex to be like porn. don't expect dinner to be like the food network."
809	14	"there's no such thing as perfect people; only talented actors."
803	84	"a pessimist is alone. an optimist is always two people away from having a threesome."
810	7	"if you'd almost rather let your laptop die than reach down and grab the charger, you have a problem."
811	39	"those who say there's nothing to fear but feat itself have never had four missed calls from their mother."
808	10	"if you say, &quot;i listen to everything… except country, rap, and metal,&quot; you might as well list what you do listen to."
813	16	"don't put so much stock into your relationship. your worth comes from who you are, not whose you are."
806	34	"diamonds can only be made under pressure."
807	23	"the more you talk, the less people will listen when you finally have something important to say."
814	28	"paying bros back rounds up to the nearest $5. none of that &quot;i owe you $18.63&quot; bullshit."
815	23	"you have to balance being old enough to accept consequences and young enough to do it anyway."
817	11	"try not to confuse having haters with everyone actually hating you."
812	41	"use. your. turn. signal. bro."
816	14	"if everything you know about someone comes from reading their facebook page, you're doing it wrong."
818	2	"just because it's on the internet doesn't mean it's true."
820	14	"federal swagg (n.): having so much swagg that the government wants to tax it to get out of debt."
819	44	"if only for a second, stop and appreciate the fact that you're alive."
827	13	"few things in life are free, and most of those are stds anyway."
823	18	"if the person in the passenger seat suddenly grips the door handle, your driving sucks."
821	30	"&quot;love thy neighbor.&quot; = &quot;take the password off of your wi-fi.&quot;"
828	8	"it's not cool to sexile your bros every time your girlfriend shows up."
822	9	"emergency pack of gum? always necessary."
826	8	"value shouldn't be measured in likes, comments, and follower count."
824	26	"don't be the guy who kills the conversation with one word responses."
829	147	"relax. not every gay dude wants your dick. they have standards, too."
825	8	"if you think about it, whether you're in a battle or trying to keep peace, it's always better to take the high road."
830	13	"the cure for boredom is curiosity."
831	11	"you can't call someone out on something when you're doing the same thing."
832	7	"it's way more fun to do the unexpected than to just expect it."
834	16	"forgiving doesn't necessarily mean forgetting."
835	32	"if time passes more quickly when you're together than when you're apart, you like them."
836	40	"having a dick makes you a male, not a man."
841	14	"secondhand swagg (n.): having so much swagg that it begins to rub off on people close to you."
840	20	"being hard to get &lt; being hard to forget."
842	18	"just because you look down on everyone doesn't mean they're looking up to you."
833	16	"&quot;it's not bragging if you can back it up.&quot; -brohammed ali"
843	1	"C.R.E.A.M. stands for &quot;cash rules everything around me&quot;, but it's just as true if the &quot;r&quot; stands for &quot;ruins&quot;."
838	13	"just to save you sometime on the internet: no one cares if you got the first comment."
837	23	"&quot;whether you fuck up, you bitch out, or you go hard--life: it goes on.&quot;  -brobert frost"
839	78	"beginning ANY excursion with &quot;let's roll&quot; immediately makes it legit."
844	0	"adding &quot;bro&quot; to the beginning of a word doesn't automatically make it sound cool."
845	19	"be there for a bro whenever he needs you, but he isn't a bro if that's the only time you hear from him."
846	15	"don't let anyone tell you anything like, &quot;playing guitar doesn't make you a musician.&quot; it's… pretty much the definition."
847	15	"if you want maturity, try to avoid hanging out with people four years younger than you."
848	44	"for future reference, when a girl texts you &quot;i'm bored,&quot; it usually means she wants you to change that."
850	20	"if you think faking an orgasm is bad, wait until you meet someone who fakes a relationship."
849	17	"to be honest, saying, &quot;I'm bored,&quot; to someone who's talking to you is kind of bitchy in the first place."
852	24	"your pet does not need a facebook page."
858	8	"your crush liking a band should not automatically make that band amazing to you."
855	16	"the less you expect out of someone, the less you'll be disappointed."
856	12	"you don't have to apply a &quot;retro&quot; filter to every single picture that you take."
851	33	"to get something you never had, you have to do something you never did."
853	11	"sometimes, when people grow, they grow apart."
854	12	"sex and sun exposure are a lot alike: if you don't use protection, you could deal with lifelong consequences."
857	53	"one way to make a dating decision: &quot;if a guy did this to my sister, would i want to fuck him up?&quot;"
861	5	"let your swagg change the world, not the other way around."
859	19	"&quot;a lie gets halfway around the world before the truth has a chance to get its pants on.&quot; -winston brochill"
860	129	"bros that like to date their bros are still bros, bro."
862	13	"it's never a good thing when &quot;i love you&quot; becomes your catchphrase."
863	16	"just because you didn't mean for something to sound bad doesn't mean it didn't. think first."
868	40	"you give respect, you get respect."
866	143	"good weekends are the kind you tell your friends about. awesome weekends are the kind they were there for."
865	12	"you get what you pay for."
867	51	"your phone has vibrate. no one needs to hear five seconds of a dubstep drop every time you get a text."
864	252	"there's plenty of fish in the sea, so don't settle until you find a fucking mermaid."
870	23	"if one of your friends disappears off the face of the planet, check to see if they changed their relationship status."
872	23	"one reason why you can do something is worth more than a hundred reasons why you can't."
869	185	"if you're not prepared to lose every friend you have over a board game, you're not playing hard enough."
871	50	"yeah, sending your ex a text about your new girlfriend does, in fact, make you a dick."
874	34	"ignorance is not bliss. it's ignorance."
876	12	"&quot;the things you own end up owning you.&quot; -tyler broden"
877	89	"don't be in a relationship if you're going to act single."
873	7	"if your reaction after losing a follower or a friend is, &quot;they must've deleted their account,&quot; you have coping issues."
878	63	"calling your friends at midnight to tell them happy birthday is and always will be legit."
879	20	"if you say, &quot;it's none of my business, but…&quot; your sentence is one word too long."
875	17	"having a hater is like having unwanted snow. It just disappears if you ignore it for long enough."
880	32	"they probably didn't notice that they took an hour to reply, so you don't need to wait an hour to reply back."
882	30	"once you're twenty, dating the hottest girl in high school is no longer cool."
883	34	"taking that extra second to make sure you're texting the right person is stupidly worth it."
884	21	"if we've seen one picture of your abs, we've seen every picture of your abs. relax with that."
881	11	"the more you &quot;send this to all your friends,&quot; the less people you'll have to send it to."
885	13	"what kind of phone you have isn't nearly as important as the numbers inside of it."
886	29	"if you don't party hard, you don't party right."
890	52	"don't be that dude who can't tell the difference between flirting and just being nice. that dude is awkward."
891	25	"not everyone who can grow facial hair, should."
888	54	"don't stress over what &quot;could've been.&quot; if it should've been, odds are it would've been."
887	7	"maintaining your swagg is a full-time job. if you have time to criticize someone else, you're doing it wrong."
893	23	"&quot;absence makes the heart grow fonder&quot; may be true, but so is &quot;out of sight, out of mind.&quot;"
895	14	"you're not &quot;too cool for facebook&quot; or &quot;too cool to listen to the radio.&quot; don't put unnecessary restraints on yourself."
896	12	"a bumper sticker is kind of a lame way to express your views on politics."
894	26	"when on a date, walk up and ring the doorbell. when picking up a bro, honking and calling them names works too."
898	16	"have a legit email that you can use everywhere. &quot;captain_swagger69@myspace.com&quot; won't get you the job."
897	23	"don't let a wishbone grow where a backbone should be."
889	28	"get older. never get old."
892	17	"not texting back is a surprisingly simple way to end an argument."
902	18	"you're not going to win a free iphone for clicking a pop-up."
903	43	"stop captioning your pictures &quot;i'm so ugly&quot; in an attempt to get people to compliment you."
899	51	"three things will never go out of style: fitted t-shirts, playing in a band, and being nice to people."
900	46	"&quot;it matters not what someone is born, but what they grow to be.&quot; -albus dumblebro"
901	45	"go hard in the motherfucking paint."
904	19	"if they say they're sober, they're probably wasted. if they say they're wasted, they're probably sober."
905	76	"someone that loves you won't try to change you. why would you change something you love?"
909	24	"bragging about your constant drug usage won't get you high in popularity."
906	31	"if you're looking for something after a party, check the freezer. everything ends up in the freezer."
910	11	"what you've got within is what you use when you're without."
907	8	"haters are like balloons. they're different shapes and colors, but they're all full of hot air."
908	24	"if you can't deal with the fact that they've dated other people, then you aren't ready to date them."
911	22	"hooking up with your ex isn't &quot;closure&quot;."
912	9	"if you have to lie to everyone to do it, it's not worth it."
913	3	"four words, when texted, tweeted, or posted, will let you know what your priorities are: &quot;party at my house.&quot;"
914	42	"facebook isn't twitter. it says, &quot;what's on your mind?&quot; not, &quot;constantly tell us everything you're doing.&quot;"
915	21	"if they took the time to shut the door, take the time to knock."
916	21	"there's no point letting your girlfriend win if you're going to claim that you let her win."
918	32	"don't post &quot;:(&quot; as a status and respond to the comments with &quot;i don't want to talk about it.&quot;"
920	113	"if you wouldn't make her your wife, don't make her a mother."
919	28	"go outside."
921	15	"having 148 mutual friends with someone does not make them your friend. you don't need to add them."
923	33	"don't be intimidated by their ex, bro. just because there's a goalie doesn't mean you can't score."
922	73	"there's nothing that can't be done like a boss."
924	33	"tears will get you sympathy. sweat will get you results."
925	20	"&quot;you are&quot; = &quot;you're&quot;, not &quot;your&quot;."
917	15	"mindset matters. the more you expect something you do to suck, the more it will."
928	22	"don't live in a world of &quot;ifs&quot;, live in a world of &quot;whens&quot;."
929	10	"someone that talks shit with you will most likely be the person that talks shit about you."
931	18	"&quot;ask not what your bro can do for you; ask what you can do for your bro.&quot; -john f. bronedy"
934	15	"bros are like stars. you don't have to see them all to know they're always there."
927	12	"the only things that separate you from what you want are air and opportunity."
926	10	"never use the same secret handshake with multiple bros."
933	7	"trying to be spontaneous defeats the purpose."
932	44	"treat your chick right, or another bro will."
937	8	"be there for a bro when they need a temporary crutch, but don't let them make you their permanent wheelchair."
940	7	"don't get so caught up in the moment that you forget about the future."
941	12	"bros don't let their girlfriends believe what they read in cosmo."
943	9	"it's hard to let a bro trust you if you can't even trust yourself."
935	22	"the good news is one person has what it takes to change the world. the bad news is you haven't realized that it's you."
930	55	"studying doesn't suck nearly as much as failing."
944	28	"&quot;a bro who wants to lead the orchestra must turn his back on the crowd.&quot; -max lucabro"
947	25	"seatbelts, bro. two seconds could save you and your bros' lives."
948	6	"saying &quot;fact.&quot; after your opinion doesn't actually make it a fact."
949	13	"if someone asks if it's okay for them to talk to your ex, they're already talking to your ex."
936	34	"it's never worth it to give up what you want most for what you want now."
938	35	"timing is everything. &quot;get to class at 11,&quot; means 10:45. &quot;get to the party at 11,&quot; means 1:30."
